name,age,gender,grade,course,attendance_pct,enrollment_date
Jesse White,-1.0,femle,B,Math,32.39716158781074,2021-05-18
Daniel Adams,-1.0,femle,Unknown,Unknown,32.39716158781074,1970-01-01
Melissa Garner,19.0,maale,D,SCIENCE,79.88,1970-01-01
Erika Maldonado,-1.0,M,F,Math,70.98,1970-01-01
Ronald Phillips,-1.0,Unknown,B,English,59.05,1970-01-01
Brian Valencia,-1.0,M,C,Unknown,53.95,32-13-2020
Charlene Baxter,-1.0,F,A,math,65.5,1970-01-01
Jason Williams,-1.0,F,Unknown,English,86.24,32-13-2020
Joseph Jones,-1.0,Other,Unknown,Science,32.39716158781074,1970-01-01
Alicia Armstrong,-1.0,M,C,Science,60.61,2020-07-12
Gina Allen,-1.0,Male,F,math,32.39716158781074,1970-01-01
Victor Martin,-1.0,Unknown,Unknown,math,32.39716158781074,2023-01-06
Andrew Harris,22.0,Other,C,Unknown,64.66,32-13-2020
Kevin Woodward,-1.0,Female,F,Unknown,99.93,2021-11-29
Scott Graves,24.0,maale,C,Science,32.39716158781074,1970-01-01
Diane Pierce,24.0,Other,F,Math,85.64,32-13-2020
Chelsea Sanchez,14.0,Unknown,Unknown,History,-10.0,1970-01-01
Brittany Espinoza,-1.0,Other,B,SCIENCE,-10.0,2023-01-23
Miranda Galvan,20.0,Unknown,B,Unknown,32.39716158781074,32-13-2020
Rachel Ramirez,-1.0,Other,B,math,32.39716158781074,1970-01-01
Devin Castillo,13.0,maale,Unknown,English,-10.0,32-13-2020
Glenda Lawson,-1.0,Unknown,F,Unknown,32.39716158781074,2023-08-15
Austin Owens,-1.0,M,B,History,32.39716158781074,1970-01-01
Melissa Bullock,-1.0,F,C,Science,32.39716158781074,1970-01-01
Jeffrey Brown,-1.0,Male,F,Science,32.39716158781074,2025-04-22
Laura Brown,-1.0,M,D,Unknown,95.27,32-13-2020
Teresa Adams,-1.0,M,A,History,-10.0,2022-05-30
Jason Reyes,-1.0,Unknown,C,Science,-10.0,2025-02-14
Anthony Stevenson,18.0,Female,A,History,32.39716158781074,2022-11-21
Maria Taylor,14.0,Female,F,Science,32.39716158781074,2022-03-16
Robin Schmidt,-1.0,M,B,English,32.39716158781074,2020-09-10
William Taylor,-1.0,Unknown,A,Unknown,32.39716158781074,2021-03-30
Karen Luna,-1.0,Unknown,Unknown,Unknown,32.39716158781074,32-13-2020
April Williams,25.0,Other,Unknown,Science,-10.0,1970-01-01
David Conway,12.0,Male,Unknown,SCIENCE,-10.0,1970-01-01
Autumn Moore,-1.0,M,Unknown,Unknown,-10.0,2023-02-05
Jessica Bryant,-1.0,Unknown,Unknown,Unknown,-10.0,32-13-2020
Patricia Carr,-1.0,Male,C,Math,-10.0,2023-02-02
Luke Roberts,-1.0,Female,A,math,-10.0,32-13-2020
Denise Johnson,-1.0,Female,F,English,69.1,32-13-2020
Leah Burns,21.0,Other,F,Science,32.39716158781074,1970-01-01
Pedro King,-1.0,Female,C,History,32.39716158781074,1970-01-01
Carol Townsend,-1.0,Unknown,D,math,71.84,32-13-2020
Cynthia Harvey,-1.0,F,Unknown,SCIENCE,32.39716158781074,1970-01-01
Michelle Perez,14.0,femle,F,Unknown,89.68,2023-01-01
Molly Campbell,-1.0,F,F,Unknown,32.39716158781074,32-13-2020
Mary Smith,-1.0,Male,Unknown,SCIENCE,32.39716158781074,1970-01-01
Teresa Carter,-1.0,femle,F,SCIENCE,-10.0,32-13-2020
Angela Patel,-1.0,Male,A,SCIENCE,-10.0,2024-09-24
Roger Moran,18.0,Other,A,math,32.39716158781074,32-13-2020
Audrey Lee,13.0,Other,Unknown,Unknown,32.39716158781074,2023-04-25
Denise Rodriguez,-1.0,Other,C,math,97.02,2023-03-12
Anna Mitchell,-1.0,Unknown,C,Science,32.39716158781074,2021-10-16
Michelle Perkins,20.0,maale,Unknown,SCIENCE,32.39716158781074,32-13-2020
Patrick Huff,-1.0,femle,C,Math,32.39716158781074,32-13-2020
Carmen Davidson,-1.0,femle,Unknown,Science,82.29,2022-10-14
Angela Patterson,-1.0,Unknown,Unknown,Unknown,51.12,2024-09-12
Patricia Ortiz,-1.0,femle,A,SCIENCE,32.39716158781074,2022-07-22
Jacob Robles,-1.0,Male,D,English,32.39716158781074,2023-09-19
Janet Wheeler,-1.0,femle,Unknown,Science,32.39716158781074,2022-01-04
Jose Johnson,-1.0,Other,C,math,32.39716158781074,1970-01-01
Melanie Johnson,-1.0,Unknown,Unknown,Math,32.39716158781074,2022-03-25
Jessica Medina PhD,20.0,Other,F,math,87.82,2022-03-13
Tamara Moore,11.0,Unknown,D,Unknown,56.78,32-13-2020
Taylor Barber,-1.0,F,Unknown,Science,32.39716158781074,1970-01-01
Jerry Becker,-1.0,M,D,Unknown,32.39716158781074,2021-09-26
Adam Schroeder,13.0,M,Unknown,English,-10.0,1970-01-01
Stephanie Rios,-1.0,Female,Unknown,Unknown,-10.0,1970-01-01
Mary Little,11.0,Female,C,History,-10.0,2025-03-31
Kevin Soto,-1.0,Other,Unknown,History,32.39716158781074,32-13-2020
Autumn Ali,-1.0,M,C,English,32.39716158781074,32-13-2020
Barbara Ray,-1.0,femle,D,Unknown,32.39716158781074,32-13-2020
Victor Gonzalez,-1.0,F,D,math,32.39716158781074,2023-02-22
Casey Miller,-1.0,M,A,Math,32.39716158781074,1970-01-01
Jordan Green,18.0,F,C,Science,32.39716158781074,1970-01-01
Mr. Michael Summers MD,-1.0,Male,D,math,32.39716158781074,1970-01-01
Christopher Roberts,14.0,M,Unknown,Unknown,-10.0,1970-01-01
Steven Fisher,-1.0,F,C,History,32.39716158781074,32-13-2020
Michael King,16.0,Unknown,F,math,-10.0,1970-01-01
Angela Herman,-1.0,Unknown,Unknown,Unknown,32.39716158781074,32-13-2020
Heather Mcclain,-1.0,Male,D,SCIENCE,32.39716158781074,1970-01-01
John Hughes,13.0,femle,C,Math,32.39716158781074,1970-01-01
Timothy King,-1.0,femle,D,Unknown,-10.0,1970-01-01
William Ruiz,23.0,Female,B,Unknown,32.39716158781074,1970-01-01
Ms. Glenda Madden DDS,-1.0,F,F,History,87.55,1970-01-01
Karina Johnson,-1.0,maale,F,English,32.39716158781074,32-13-2020
Lisa Smith,-1.0,maale,F,Science,-10.0,32-13-2020
Wayne Bernard,10.0,Unknown,D,Math,32.39716158781074,32-13-2020
Brandon Rodriguez,17.0,M,B,Math,32.39716158781074,32-13-2020
Whitney Jacobs,-1.0,M,F,SCIENCE,32.39716158781074,32-13-2020
Kenneth Mitchell III,-1.0,Male,D,Unknown,69.01,32-13-2020
Bradley Edwards,-1.0,M,A,math,61.73,32-13-2020
Katherine Tanner,15.0,Female,Unknown,math,32.39716158781074,2022-03-08
Larry Jackson,-1.0,F,A,math,-10.0,32-13-2020
Laura Jenkins,-1.0,M,D,History,32.39716158781074,32-13-2020
Cynthia Pugh,19.0,M,Unknown,English,32.39716158781074,2021-10-22
Paul Valdez,-1.0,Unknown,Unknown,math,-10.0,1970-01-01
Erin Ford,18.0,F,C,math,-10.0,2022-01-03
Brandon Alexander,-1.0,M,F,SCIENCE,32.39716158781074,2024-07-27
Tina Holden,-1.0,Female,D,Science,79.4,32-13-2020
Paul Rojas,-1.0,F,A,History,-10.0,32-13-2020
Sarah George,-1.0,maale,A,Unknown,32.39716158781074,32-13-2020
Christopher Juarez,-1.0,M,D,English,32.39716158781074,32-13-2020
Kevin Jones,-1.0,femle,Unknown,English,82.51,32-13-2020
Ryan Thomas,-1.0,M,Unknown,Science,-10.0,2023-08-14
Arthur Williams,-1.0,F,B,Science,97.78,2021-10-14
Christopher Lee,-1.0,femle,B,History,32.39716158781074,32-13-2020
Timothy Hernandez,-1.0,Male,B,Science,32.39716158781074,32-13-2020
Scott Estrada,19.0,Unknown,Unknown,Unknown,32.39716158781074,32-13-2020
Stacy Simmons,17.0,F,Unknown,English,89.03,2023-11-04
Amy Price,-1.0,Unknown,Unknown,English,-10.0,1970-01-01
Brenda Campos,-1.0,Unknown,Unknown,math,52.55,1970-01-01
Dr. Bonnie Martin DVM,25.0,maale,Unknown,History,32.39716158781074,1970-01-01
Aaron Mejia,-1.0,Female,A,History,-10.0,32-13-2020
Amanda Clark,-1.0,Female,Unknown,History,84.43,1970-01-01
Taylor Black,15.0,Unknown,B,Math,32.39716158781074,32-13-2020
Cathy Johnson,-1.0,Unknown,F,Math,32.39716158781074,1970-01-01
Norma Ramos,-1.0,M,Unknown,English,61.9,1970-01-01
Karen Mitchell,16.0,Male,A,math,32.39716158781074,2023-03-27
Eric Patel,-1.0,maale,D,Unknown,32.39716158781074,32-13-2020
Jerry Rodriguez,-1.0,Other,B,math,32.39716158781074,2022-12-04
Alexandra Martin,-1.0,Unknown,F,Science,84.76,2021-03-14
Timothy Singh,-1.0,M,D,English,32.39716158781074,32-13-2020
Emily Baker,19.0,Unknown,C,English,32.39716158781074,1970-01-01
Tracey Rogers,23.0,Female,Unknown,math,-10.0,2024-11-22
Denise Sandoval,20.0,M,C,Science,32.39716158781074,32-13-2020
Terry Burke,-1.0,Male,Unknown,math,32.39716158781074,1970-01-01
Lisa Taylor,-1.0,Female,C,Unknown,50.01,32-13-2020
Abigail Anderson,-1.0,Female,Unknown,Unknown,32.39716158781074,1970-01-01
Tracy Hanson,-1.0,maale,Unknown,math,-10.0,2024-03-17
Jeremy Smith,13.0,maale,Unknown,SCIENCE,32.39716158781074,32-13-2020
Heather Coleman,19.0,Male,A,SCIENCE,-10.0,32-13-2020
Jason Vazquez,-1.0,femle,A,math,32.39716158781074,32-13-2020
Michelle Wilson,-1.0,F,Unknown,Math,-10.0,1970-01-01
Mr. Mark Bonilla,-1.0,femle,Unknown,SCIENCE,32.39716158781074,32-13-2020
Carmen Hall,-1.0,Unknown,A,Unknown,32.39716158781074,2025-05-07
Melissa Carter,-1.0,Male,Unknown,History,32.39716158781074,32-13-2020
George Phillips,-1.0,Unknown,A,Unknown,79.24,2021-09-18
Adrienne Wilson,-1.0,M,Unknown,math,67.75,2025-03-04
Jonathan Watts,10.0,Male,Unknown,History,-10.0,1970-01-01
Robert Castro,-1.0,F,A,Math,61.02,32-13-2020
Jason Reyes,-1.0,maale,Unknown,Unknown,-10.0,2020-09-30
William Pierce,-1.0,F,D,Science,32.39716158781074,1970-01-01
Logan Jackson,-1.0,F,D,Math,90.36,2023-08-24
Hayden Johnson,-1.0,Male,Unknown,Unknown,32.39716158781074,1970-01-01
Jennifer Odonnell,23.0,Other,D,History,32.39716158781074,32-13-2020
Michael Lucas,-1.0,maale,F,Unknown,32.39716158781074,32-13-2020
Danielle Molina,20.0,Unknown,B,SCIENCE,32.39716158781074,1970-01-01
Anne Shaw,-1.0,femle,F,English,32.39716158781074,32-13-2020
Lydia Miller,-1.0,Unknown,C,Science,32.39716158781074,1970-01-01
Lindsay Kennedy,-1.0,Male,C,Unknown,-10.0,2022-10-22
Jasmin Jackson,-1.0,Unknown,A,Unknown,-10.0,32-13-2020
Deborah Newman,-1.0,Male,Unknown,History,-10.0,32-13-2020
Andre Davis,-1.0,Other,D,Unknown,-10.0,1970-01-01
Michelle Diaz DDS,-1.0,Unknown,A,History,-10.0,2021-08-16
Heather Becker,-1.0,Other,Unknown,math,-10.0,32-13-2020
Willie Alvarez,15.0,Female,A,Math,54.2,1970-01-01
Dominique Jordan,-1.0,Unknown,Unknown,Unknown,32.39716158781074,32-13-2020
Jodi Aguilar,-1.0,femle,D,History,32.39716158781074,2024-12-21
Tracy Ramirez,18.0,femle,D,Math,32.39716158781074,32-13-2020
Christine Owens,-1.0,Other,Unknown,SCIENCE,-10.0,2021-10-20
William Zamora,-1.0,Unknown,A,math,-10.0,2024-11-29
Jennifer Cole,-1.0,M,Unknown,Math,32.39716158781074,32-13-2020
Kelly Guerrero,-1.0,M,D,Unknown,60.36,32-13-2020
Robert Flynn,-1.0,Male,B,Unknown,32.39716158781074,1970-01-01
Karen Peterson,-1.0,F,A,Science,32.39716158781074,1970-01-01
Derek Hull,-1.0,femle,Unknown,math,-10.0,32-13-2020
Brandi Moody,-1.0,Unknown,D,Math,32.39716158781074,32-13-2020
Kenneth Baker,-1.0,femle,F,SCIENCE,32.39716158781074,32-13-2020
Kenneth Chen,-1.0,Other,D,math,-10.0,2023-08-02
Jeffrey Rivera,11.0,maale,Unknown,Unknown,-10.0,1970-01-01
Michelle Fleming,-1.0,Unknown,Unknown,Unknown,32.39716158781074,2021-07-31
Dustin Fields,-1.0,maale,D,math,-10.0,32-13-2020
Michael Montoya,-1.0,Female,A,Unknown,84.86,1970-01-01
Wayne Smith,13.0,femle,Unknown,Science,32.39716158781074,32-13-2020
Pamela Howard,-1.0,Other,Unknown,Science,32.39716158781074,1970-01-01
Jacqueline Duran,-1.0,maale,D,Science,32.39716158781074,1970-01-01
Andrea Walker,-1.0,Unknown,D,Science,32.39716158781074,32-13-2020
Elizabeth Ramsey,-1.0,Other,C,Unknown,-10.0,2021-07-25
Morgan Olson,-1.0,Unknown,Unknown,Unknown,32.39716158781074,1970-01-01
Rachel Mccullough,-1.0,femle,Unknown,Unknown,32.39716158781074,1970-01-01
Jonathan Lane,-1.0,femle,A,Unknown,32.39716158781074,2025-02-13
Kathleen Bradley,-1.0,Unknown,A,English,32.39716158781074,2022-01-08
Kelly Fields,-1.0,femle,Unknown,SCIENCE,82.76,1970-01-01
Valerie Meyer,23.0,maale,C,Math,32.39716158781074,2021-07-01
Alice Lam,-1.0,maale,D,Science,32.39716158781074,2025-01-19
Michael Martinez,-1.0,maale,B,Math,57.99,2023-04-22
Aaron Morrow,-1.0,Unknown,D,Unknown,61.54,1970-01-01
Justin Hess,-1.0,Female,Unknown,math,32.39716158781074,1970-01-01
Stanley James,11.0,M,F,English,32.39716158781074,32-13-2020
David Gray,10.0,femle,C,Unknown,32.39716158781074,1970-01-01
Linda Torres,-1.0,F,C,math,32.39716158781074,2024-06-06
Melissa Banks,-1.0,Other,C,Unknown,32.39716158781074,32-13-2020
James Mcbride,-1.0,maale,Unknown,History,32.39716158781074,2022-05-02
Alicia Wilson,-1.0,M,B,English,-10.0,32-13-2020
Tammy Cox,-1.0,Male,B,English,32.39716158781074,1970-01-01
Dr. Valerie Vega,23.0,M,C,Science,32.39716158781074,32-13-2020
Tammy Brown,12.0,maale,Unknown,Science,32.39716158781074,2024-11-25
Caitlyn Anderson,-1.0,Female,B,SCIENCE,32.39716158781074,1970-01-01
Tyler Green,-1.0,maale,F,Unknown,-10.0,2023-01-19
Anthony Howell,-1.0,Other,B,Unknown,73.72,2025-03-11
Emily Martinez,-1.0,maale,Unknown,Unknown,-10.0,1970-01-01
Eric Foster,-1.0,femle,A,Math,-10.0,2023-06-11
Becky Black,-1.0,Other,Unknown,SCIENCE,55.39,1970-01-01
Edward Brown,20.0,Unknown,Unknown,Unknown,-10.0,1970-01-01
Laura Jackson,-1.0,Unknown,D,English,-10.0,1970-01-01
Jill Wu,-1.0,Unknown,C,Unknown,32.39716158781074,2025-04-05
Scott Long,-1.0,M,D,SCIENCE,93.12,32-13-2020
Gabriel Cantrell,-1.0,Female,A,English,32.39716158781074,2025-02-17
Jonathon Walsh,-1.0,Male,Unknown,SCIENCE,-10.0,2021-07-09
Jason Decker,-1.0,M,Unknown,Science,32.39716158781074,32-13-2020
Ethan Gomez,-1.0,femle,Unknown,English,32.39716158781074,32-13-2020
Stanley Crane,-1.0,Male,D,Science,32.39716158781074,1970-01-01
Natalie Crawford,-1.0,F,D,SCIENCE,32.39716158781074,1970-01-01
James Richardson,-1.0,Unknown,F,Science,-10.0,1970-01-01
Ashley Terry,25.0,femle,B,Unknown,32.39716158781074,2025-02-18
Kim Gonzalez,12.0,Female,A,Science,32.39716158781074,32-13-2020
Lindsey Henderson,-1.0,Other,D,Science,-10.0,32-13-2020
Dylan Lane,-1.0,maale,Unknown,History,32.39716158781074,32-13-2020
Erica Dean,-1.0,Female,B,Science,32.39716158781074,32-13-2020
Daisy Blair,-1.0,Unknown,C,Unknown,-10.0,1970-01-01
Margaret James,-1.0,M,Unknown,History,32.39716158781074,32-13-2020
Patrick Harrell,-1.0,Female,F,math,32.39716158781074,32-13-2020
Penny Olsen,-1.0,Other,Unknown,SCIENCE,87.72,32-13-2020
Donna Collins,-1.0,femle,B,Unknown,-10.0,2022-07-27
Matthew Perez,-1.0,F,F,Science,32.39716158781074,2023-05-24
David Arroyo,11.0,Female,C,SCIENCE,32.39716158781074,1970-01-01
Kristopher Noble,-1.0,Female,Unknown,Science,-10.0,32-13-2020
Curtis Chang,21.0,F,A,Unknown,-10.0,32-13-2020
Todd Hancock,14.0,Unknown,Unknown,Science,84.25,2020-11-07
James Davis,24.0,Unknown,Unknown,math,93.56,1970-01-01
Anna Brock,10.0,Female,A,English,-10.0,32-13-2020
Shelby Jackson,-1.0,Male,Unknown,Unknown,32.39716158781074,2021-10-17
Sarah Lee,-1.0,femle,C,math,32.39716158781074,32-13-2020
Andrew Leach,-1.0,maale,Unknown,Math,32.39716158781074,1970-01-01
Dana Reynolds,18.0,M,Unknown,English,32.39716158781074,2020-06-30
Dawn Ashley,-1.0,Unknown,A,SCIENCE,70.5,1970-01-01
William Krueger,11.0,M,Unknown,English,32.39716158781074,2023-12-13
Nathaniel Williams,-1.0,Female,Unknown,Science,57.18,1970-01-01
Nicholas Alvarado,-1.0,Unknown,Unknown,Science,-10.0,1970-01-01
Joseph Petty,-1.0,Unknown,Unknown,Unknown,83.09,32-13-2020
Barbara Wilson,17.0,Other,F,Math,32.39716158781074,2020-07-02
Heather Arnold DDS,15.0,maale,Unknown,SCIENCE,32.39716158781074,2021-04-15
Adam Jones,-1.0,Male,C,math,32.39716158781074,32-13-2020
Melissa Macdonald,20.0,M,Unknown,Math,73.21,1970-01-01
Barbara Smith,11.0,Unknown,Unknown,History,32.39716158781074,32-13-2020
Charles Brown,25.0,M,F,Science,65.48,1970-01-01
Joshua Vasquez,21.0,maale,B,SCIENCE,-10.0,2023-07-01
Benjamin Robinson,17.0,M,D,Unknown,-10.0,1970-01-01
Riley Hernandez,-1.0,femle,F,SCIENCE,-10.0,2024-03-27
Abigail Montes,-1.0,M,B,English,68.94,1970-01-01
Phillip Stanley,-1.0,Female,Unknown,English,-10.0,2024-07-21
John Neal,-1.0,Female,F,Math,32.39716158781074,2025-03-04
Jennifer Martin,-1.0,Other,Unknown,History,99.25,32-13-2020
Steven Gordon,19.0,F,Unknown,History,32.39716158781074,1970-01-01
Brett Sampson,-1.0,Unknown,F,math,77.08,1970-01-01
Craig Lynch,19.0,maale,B,Science,32.39716158781074,2022-09-25
Dr. Sheri Crawford,-1.0,M,F,SCIENCE,32.39716158781074,2024-07-16
Jose Price,-1.0,M,A,English,32.39716158781074,1970-01-01
Jeremy Miller,-1.0,M,A,Unknown,32.39716158781074,2025-05-05
Jonathan Vargas,-1.0,F,Unknown,Unknown,32.39716158781074,2021-04-03
Joanna Evans,-1.0,Unknown,D,Unknown,32.39716158781074,2022-02-26
Emily Richards,24.0,Unknown,F,Unknown,63.02,1970-01-01
Jacob Rollins,18.0,Unknown,A,math,77.26,1970-01-01
Anthony Hernandez,-1.0,M,A,Math,-10.0,2024-04-22
Sheri Serrano,-1.0,Male,D,Unknown,32.39716158781074,2024-01-25
Joel Mccall,18.0,Female,A,Math,32.39716158781074,2021-11-20
Randall Chavez,-1.0,Female,D,Science,-10.0,2021-10-08
Monica Gray,24.0,femle,F,English,32.39716158781074,2022-04-04
Dr. Jennifer Cohen MD,-1.0,femle,F,Unknown,32.39716158781074,2022-12-11
Casey Hicks,-1.0,F,F,History,32.39716158781074,2023-11-03
Brandon Mullen,-1.0,Male,D,History,97.07,1970-01-01
Stephanie Blair,-1.0,F,F,Unknown,32.39716158781074,1970-01-01
Timothy Jacobs,-1.0,Male,C,Unknown,32.39716158781074,1970-01-01
Lisa Peterson,25.0,M,D,math,32.39716158781074,1970-01-01
Yolanda Soto,-1.0,F,D,English,32.39716158781074,2021-12-10
Linda Wilson,-1.0,Other,C,SCIENCE,32.39716158781074,32-13-2020
Kristin Johnson,-1.0,Male,B,History,32.39716158781074,1970-01-01
Carolyn Ellison,-1.0,Male,C,Science,-10.0,2020-09-06
Thomas Brown,-1.0,M,A,Math,32.39716158781074,32-13-2020
Katherine Russell,-1.0,femle,Unknown,SCIENCE,32.39716158781074,1970-01-01
Matthew Vasquez,-1.0,Unknown,F,Science,32.39716158781074,2023-10-06
Benjamin Holt,-1.0,Other,F,English,32.39716158781074,32-13-2020
Francisco Howard,-1.0,femle,D,Unknown,82.34,32-13-2020
Katie Watson MD,-1.0,M,Unknown,Unknown,32.39716158781074,32-13-2020
Lawrence Miller,-1.0,F,D,Science,-10.0,2021-11-14
Thomas Gonzalez,-1.0,maale,Unknown,English,32.39716158781074,1970-01-01
Paul Ray,-1.0,femle,B,English,78.0,32-13-2020
Emily Hall,-1.0,F,Unknown,math,-10.0,1970-01-01
Joseph Oconnor,-1.0,Unknown,A,Math,-10.0,2021-06-18
Crystal Freeman,-1.0,femle,C,SCIENCE,74.78,2024-07-12
David King,-1.0,femle,A,English,32.39716158781074,1970-01-01
Melissa Lewis,-1.0,Unknown,Unknown,Unknown,64.07,32-13-2020
Francisco Brown,-1.0,F,F,Unknown,32.39716158781074,2023-10-24
Lydia Liu,-1.0,Male,F,math,73.66,32-13-2020
Jeremy Montes,-1.0,maale,Unknown,Science,32.39716158781074,32-13-2020
Michael Sampson,12.0,Unknown,D,English,32.39716158781074,2022-07-21
Sean Smith,23.0,Other,Unknown,English,32.39716158781074,2020-07-11
Susan Vance,-1.0,Female,Unknown,Unknown,86.03,32-13-2020
Gene Hardin,-1.0,M,B,Math,32.39716158781074,1970-01-01
Christy Lyons,-1.0,Male,A,Science,32.39716158781074,32-13-2020
Laura Jones,-1.0,femle,F,SCIENCE,32.39716158781074,2023-02-24
Margaret Wright,-1.0,Other,A,Science,32.39716158781074,32-13-2020
Derrick Steele,-1.0,Unknown,F,Unknown,32.39716158781074,1970-01-01
Zachary Montoya,-1.0,Unknown,D,Science,32.39716158781074,1970-01-01
Jonathan Bradley,-1.0,femle,Unknown,Science,-10.0,2021-02-09
Jeremy Flores,-1.0,Other,Unknown,Unknown,-10.0,2023-11-13
John Hunter,-1.0,Male,C,SCIENCE,-10.0,2024-06-13
Douglas Pruitt,-1.0,Unknown,B,math,-10.0,1970-01-01
Jillian Santana,13.0,Unknown,D,Math,78.07,32-13-2020
Christy Warren,-1.0,Female,Unknown,Science,32.39716158781074,32-13-2020
Kimberly Osborne,-1.0,Male,F,Unknown,32.39716158781074,2023-03-30
Ricky Miller,-1.0,F,F,History,65.2,1970-01-01
David Miller,-1.0,Unknown,C,History,74.38,2022-04-23
Sarah Parks,-1.0,Male,A,Math,-10.0,2025-03-25
William Owens,-1.0,Male,Unknown,History,32.39716158781074,32-13-2020
Brian Sanchez,-1.0,maale,Unknown,Unknown,-10.0,1970-01-01
Harold Miller,-1.0,Female,D,Science,32.39716158781074,2023-05-22
Tracey Gonzales,-1.0,femle,A,Unknown,77.78,32-13-2020
Susan Franklin,-1.0,Female,Unknown,SCIENCE,32.39716158781074,2022-12-22
Mrs. April Miller,13.0,Other,D,History,32.39716158781074,2025-06-12
Charles Watts,-1.0,Female,B,History,-10.0,32-13-2020
Elizabeth Smith,-1.0,Other,D,SCIENCE,59.39,1970-01-01
Jeffrey Martinez,-1.0,femle,B,History,32.39716158781074,32-13-2020
Luke Austin,-1.0,Female,B,SCIENCE,32.39716158781074,1970-01-01
Jennifer Smith,22.0,Unknown,F,Unknown,32.39716158781074,32-13-2020
Jeremy Burgess,25.0,Unknown,D,Science,-10.0,2021-09-12
Nathaniel Harris,-1.0,Male,A,SCIENCE,32.39716158781074,2022-03-17
Gwendolyn Wagner,23.0,Female,F,Unknown,32.39716158781074,2024-07-16
Helen Hernandez,23.0,Unknown,Unknown,English,-10.0,2023-06-16
Patricia Richardson,-1.0,Male,B,Unknown,32.39716158781074,1970-01-01
Brenda Brown,-1.0,Female,C,Math,32.39716158781074,1970-01-01
Kelly Morgan,-1.0,Male,F,math,32.39716158781074,1970-01-01
Eric Miller,11.0,maale,C,SCIENCE,79.61,1970-01-01
Dawn Dominguez,-1.0,F,Unknown,History,87.32,1970-01-01
William Morales,-1.0,maale,Unknown,History,-10.0,1970-01-01
William Barrett,21.0,Unknown,A,English,32.39716158781074,1970-01-01
Mrs. Lisa Martin,-1.0,Male,Unknown,Unknown,57.93,2025-04-08
Jessica Anderson,-1.0,M,B,Math,-10.0,1970-01-01
William Castillo,-1.0,Unknown,B,Unknown,84.41,1970-01-01
Mallory Jones,25.0,Other,F,math,90.79,2022-12-27
Vanessa Castillo,-1.0,M,A,History,-10.0,1970-01-01
Patty Ruiz,-1.0,femle,C,Unknown,32.39716158781074,1970-01-01
Dr. Julie Moyer,12.0,F,Unknown,Math,94.47,2023-04-28
James Adams,-1.0,femle,Unknown,math,-10.0,32-13-2020
Jill Ramirez,17.0,Other,Unknown,History,58.01,2024-10-03
Ronald Brown,-1.0,Unknown,F,Science,32.39716158781074,2024-11-25
Kenneth Santiago,-1.0,M,D,Science,32.39716158781074,2020-09-01
Carl Johnston,19.0,M,A,Science,32.39716158781074,32-13-2020
Eric Fleming,23.0,Male,A,Science,-10.0,32-13-2020
Jeremy Avery,-1.0,F,Unknown,SCIENCE,32.39716158781074,2020-11-15
Elizabeth Carter,-1.0,Male,C,math,32.39716158781074,1970-01-01
Jorge Lewis,-1.0,femle,B,Science,73.01,1970-01-01
Betty Perkins,20.0,Unknown,B,English,32.39716158781074,1970-01-01
Robert Wilson,-1.0,Unknown,B,History,62.23,2023-04-24
Corey Spears,-1.0,Unknown,Unknown,Math,32.39716158781074,32-13-2020
Jonathan Mcgrath,14.0,Unknown,D,History,32.39716158781074,1970-01-01
Caleb Robinson,-1.0,Unknown,B,Unknown,32.39716158781074,32-13-2020
Roger Butler,-1.0,Male,C,Math,32.39716158781074,32-13-2020
Kathryn Wise,-1.0,maale,A,Science,32.39716158781074,32-13-2020
Angela Shelton,-1.0,F,D,History,32.39716158781074,2020-08-06
Mathew Stewart,-1.0,femle,Unknown,SCIENCE,32.39716158781074,1970-01-01
Steven Pennington,-1.0,Unknown,Unknown,SCIENCE,-10.0,1970-01-01
Danielle Gallegos,-1.0,Male,D,Science,32.39716158781074,2025-06-13
Raymond Dudley,-1.0,femle,C,Unknown,32.39716158781074,2023-05-25
Carolyn Diaz,-1.0,femle,D,math,-10.0,2024-03-24
Morgan Baker,18.0,Male,Unknown,math,-10.0,32-13-2020
Anthony Rose,-1.0,F,F,English,-10.0,1970-01-01
Jessica Rodriguez,-1.0,Male,F,Science,93.15,32-13-2020
Michael Smith,13.0,F,Unknown,Math,32.39716158781074,2020-08-12
Jennifer Love,-1.0,Male,F,SCIENCE,32.39716158781074,2024-03-14
Samuel Riggs,20.0,femle,B,English,32.39716158781074,32-13-2020
Jeffrey Ramirez,24.0,maale,B,English,32.39716158781074,2024-10-11
